,year,USstate,cost_of_living_index,month
1568,2012,fl,84.0365617103292,9
1569,2012,fl,86.23444927954576,10
1570,2012,fl,88.231257955144,11
1571,2012,fl,89.97,12
1572,2013,fl,91.40726280949715,1
1573,2013,fl,92.55393430904844,2
1574,2013,fl,93.43447755657414,3
1575,2013,fl,94.07335560999448,4
1576,2013,fl,94.4950315272298,5
1577,2013,fl,94.72396836620038,6
1578,2013,fl,94.78462918482646,7
1579,2013,fl,94.70147704102841,8
1580,2013,fl,94.49897499272645,9
1581,2013,fl,94.20158609784085,10
1582,2013,fl,93.83377341429194,11
1583,2013,fl,93.42,12
1584,2014,fl,92.9817981633983,1
1585,2014,fl,92.52897721497219,2
1586,2014,fl,92.06841571572,3
1587,2014,fl,91.60699222664,4
1588,2014,fl,91.15158530873056,5
1589,2014,fl,90.70907352299005,6
1590,2014,fl,90.28633543041673,7
1591,2014,fl,89.89024959200897,8
1592,2014,fl,89.5276945687651,9
1593,2014,fl,89.2055489216834,10
1594,2014,fl,88.93069121176225,11
1595,2014,fl,88.71,12
1596,2015,fl,88.54687555542809,1
1597,2015,fl,88.43080497921092,2
1598,2015,fl,88.34779708054596,3
1599,2015,fl,88.2838606686307,4
1600,2015,fl,88.22500455266268,5
1601,2015,fl,88.15723754183942,6
1602,2015,fl,88.06656844535839,7
1603,2015,fl,87.93900607241713,8
1604,2015,fl,87.76055923221318,9
1605,2015,fl,87.51723673394397,10
1606,2015,fl,87.19504738680708,11
1607,2015,fl,86.78,12
1608,2016,fl,86.26440331859295,1
1609,2016,fl,85.66576583114708,2
1610,2016,fl,85.00789596209626,3
1611,2016,fl,84.31460213587425,4
1612,2016,fl,83.60969277691498,5
1613,2016,fl,82.91697630965231,6
1614,2016,fl,82.26026115852005,7
1615,2016,fl,81.66335574795208,8
1616,2016,fl,81.15006850238225,9
1617,2016,fl,80.74420784624436,10
1618,2016,fl,80.46958220397232,11
1619,2016,fl,80.35,12
1620,2017,fl,80.40148339242228,1
1621,2017,fl,80.60890947397851,2
1622,2017,fl,80.94936907106914,3
1623,2017,fl,81.39995301009453,4
1624,2017,fl,81.93775211745512,5
1625,2017,fl,82.53985721955135,6
1626,2017,fl,83.1833591427836,7
1627,2017,fl,83.84534871355231,8
1628,2017,fl,84.50291675825791,9
1629,2017,fl,85.13315410330075,10
1630,2017,fl,85.7131515750813,11
1631,2017,fl,86.22,12
1632,2018,fl,86.63527653764379,1
1633,2018,fl,86.9585036803462,2
1634,2018,fl,87.19369025362722,3
1635,2018,fl,87.34484508300686,4
1636,2018,fl,87.41597699400519,5
1637,2018,fl,87.41109481214225,6
1638,2018,fl,87.33420736293809,7
1639,2018,fl,87.18932347191272,8
1640,2018,fl,86.98045196458618,9
1641,2018,fl,86.71160166647851,10
1642,2018,fl,86.38678140310977,11
1643,2018,fl,86.01,12
1644,2019,fl,85.58616624403948,1
1645,2019,fl,85.1237887675996,2
1646,2019,fl,84.63227616442204,3
1647,2019,fl,84.1210370282484,4
1648,2019,fl,83.59947995282036,5
1649,2019,fl,83.07701353187959,6
1650,2019,fl,82.56304635916774,7
1651,2019,fl,82.06698702842645,8
1652,2019,fl,81.5982441333974,9
1653,2019,fl,81.16622626782218,10
1654,2019,fl,80.7803420254425,11
1655,2019,fl,80.45,12
1656,2020,fl,80.18172515286494,1
1657,2020,fl,79.97050791592207,2
1658,2020,fl,79.80845508868474,3
1659,2020,fl,79.68767347066627,4
1660,2020,fl,79.60026986138001,5
1661,2020,fl,79.53835106033935,6
1662,2020,fl,79.4940238670576,7
1663,2020,fl,79.45939508104816,8
1664,2020,fl,79.42657150182433,9
1665,2020,fl,79.38765992889944,10
1666,2020,fl,79.33476716178689,11
1667,2020,fl,79.26,12
1668,2021,fl,79.15982666301927,1
1669,2021,fl,79.04816105019361,2
1670,2021,fl,78.94327848083913,3
1671,2021,fl,78.8634542742718,4
1672,2021,fl,78.82696374980773,5
1673,2021,fl,78.85208222676303,6
1674,2021,fl,78.95708502445369,7
1675,2021,fl,79.16024746219583,8
1676,2021,fl,79.47984485930546,9
1677,2021,fl,79.93415253509863,10
1678,2021,fl,80.54144580889147,11
1679,2021,fl,81.32,12
1680,2012,in,82.27757351913208,1
1681,2012,in,83.37985714256277,2
1682,2012,in,84.58202473795892,3
1683,2012,in,85.83925017298736,4
1684,2012,in,87.10670731531495,5
1685,2012,in,88.33957003260859,6
1686,2012,in,89.49301219253505,7
1687,2012,in,90.52220766276123,8
1688,2012,in,91.38233031095398,9
1689,2012,in,92.02855400478009,10
1690,2012,in,92.4160526119065,11
1691,2012,in,92.5,12
1692,2013,in,92.25027277897094,1
1693,2013,in,91.69555852770348,2
1694,2013,in,90.87924756732531,3
1695,2013,in,89.844730218964,4
1696,2013,in,88.63539680374724,5
1697,2013,in,87.29463764280271,6
1698,2013,in,85.86584305725802,7
1699,2013,in,84.39240336824082,8
1700,2013,in,82.91770889687879,9
1701,2013,in,81.48514996429952,10
1702,2013,in,80.13811689163072,11
1703,2013,in,78.92,12
1704,2014,in,77.86438513350271,1
1705,2014,in,76.9656402281048,2
1706,2014,in,76.20832874274001,3
1707,2014,in,75.57701413634193,4
1708,2014,in,75.05625986784423,5
1709,2014,in,74.63062939618065,6
1710,2014,in,74.2846861802848,7
1711,2014,in,74.00299367909035,8
1712,2014,in,73.770115351531,9
1713,2014,in,73.57061465654036,10
1714,2014,in,73.38905505305213,11
1715,2014,in,73.21,12
1716,2015,in,73.02156747405529,1
1717,2015,in,72.82609352284025,2
1718,2015,in,72.62946871171478,3
1719,2015,in,72.43758360603874,4
1720,2015,in,72.25632877117208,5
1721,2015,in,72.0915947724747,6
1722,2015,in,71.94927217530649,7
1723,2015,in,71.8352515450274,8
1724,2015,in,71.7554234469973,9
1725,2015,in,71.71567844657606,10
1726,2015,in,71.72190710912368,11
1727,2015,in,71.78,12
1728,2016,in,71.89288663694273,1
1729,2016,in,72.05165234720083,2
1730,2016,in,72.24442141040097,3
1731,2016,in,72.4593181061698,4
1732,2016,in,72.68446671413409,5
1733,2016,in,72.90799151392055,6
1734,2016,in,73.11801678515587,7
1735,2016,in,73.30266680746675,8
1736,2016,in,73.4500658604799,9
1737,2016,in,73.54833822382201,10
1738,2016,in,73.58560817711981,11
1739,2016,in,73.55,12
1740,2017,in,73.43716954298853,1
1741,2017,in,73.27289894020831,2
1742,2017,in,73.09050189668152,3
1743,2017,in,72.92329211743026,4
1744,2017,in,72.80458330747675,5
1745,2017,in,72.76768917184313,6
1746,2017,in,72.84592341555155,7
1747,2017,in,73.0725997436242,8
1748,2017,in,73.48103186108321,9
1749,2017,in,74.10453347295072,10
1750,2017,in,74.97641828424892,11
1751,2017,in,76.13,12
1752,2018,in,77.58011343184387,1
1753,2018,in,79.26767781789187,2
1754,2018,in,81.11513350287309,3
1755,2018,in,83.04492083151658,4
1756,2018,in,84.97948014855149,5
1757,2018,in,86.84125179870692,6
1758,2018,in,88.55267612671197,7
1759,2018,in,90.03619347729574,8
1760,2018,in,91.21424419518733,9
1761,2018,in,92.00926862511581,10
1762,2018,in,92.34370711181033,11
1763,2018,in,92.14,12
1764,2019,in,91.34811168333962,1
1765,2019,in,90.02810275118713,2
1766,2019,in,88.2675578418262,3
1767,2019,in,86.15406159354043,4
1768,2019,in,83.77519864461352,5
1769,2019,in,81.21855363332912,6
1770,2019,in,78.57171119797087,7
1771,2019,in,75.92225597682246,8
1772,2019,in,73.3577726081675,9
1773,2019,in,70.96584573028964,10
1774,2019,in,68.8340599814726,11
1775,2019,in,67.05,12
1776,2020,in,65.67908335331609,1
1777,2020,in,64.69805932550767,2
1778,2020,in,64.06151012982214,3
1779,2020,in,63.72401797950684,4
1780,2020,in,63.64016508780917,5
1781,2020,in,63.76453366797655,6
1782,2020,in,64.05170593325632,7
1783,2020,in,64.45626409689592,8
1784,2020,in,64.93279037214269,9
1785,2020,in,65.43586697224403,10
1786,2020,in,65.92007611044735,11
1787,2020,in,66.34,12
1788,2021,in,66.65935698672929,1
1789,2021,in,66.87840994678213,2
1790,2021,in,67.0065578888853,3
1791,2021,in,67.05319982176557,4
1792,2021,in,67.02773475414979,5
1793,2021,in,66.93956169476472,6
1794,2021,in,66.79807965233714,7
1795,2021,in,66.61268763559391,8
1796,2021,in,66.3927846532618,9
1797,2021,in,66.14776971406755,10
1798,2021,in,65.88704182673801,11
1799,2021,in,65.62,12
1800,2012,nh,65.35450608022613,1
1801,2012,nh,65.0922732643723,2
1802,2012,nh,64.83347758704032,3
1803,2012,nh,64.57829508283197,4
1804,2012,nh,64.32690178634903,5
1805,2012,nh,64.07947373219325,6
1806,2012,nh,63.836186954966436,7
1807,2012,nh,63.597217489270356,8
1808,2012,nh,63.362741369706775,9
1809,2012,nh,63.13293463087748,10
1810,2012,nh,62.90797330738424,11
1811,2012,nh,62.68803343382883,12
1812,2013,nh,62.47329104481304,1
1813,2013,nh,62.26392217493863,2
1814,2013,nh,62.060102858807376,3
1815,2013,nh,61.86200913102106,4
1816,2013,nh,61.66981702618147,5
1817,2013,nh,61.483702578890366,6
1818,2013,nh,61.30384182374952,7
1819,2013,nh,61.130410795360724,8
1820,2013,nh,60.96358552832575,9
1821,2013,nh,60.80354205724637,10
1822,2013,nh,60.650456416724346,11
1823,2013,nh,60.50450464136148,12
1824,2014,nh,60.365862765759545,1
1825,2014,nh,60.23470682452031,2
1826,2014,nh,60.11121285224555,3
1827,2014,nh,59.99555688353702,4
1828,2014,nh,59.88791495299654,5
1829,2014,nh,59.78846309522585,6
1830,2014,nh,59.697377344826755,7
1831,2014,nh,59.614833736401,8
1832,2014,nh,59.54100830455037,9
1833,2014,nh,59.47607708387666,10
1834,2014,nh,59.42021610898164,11
1835,2014,nh,59.37360141446707,12
1836,2015,nh,59.336409034934746,1
1837,2015,nh,59.308815004986414,2
1838,2015,nh,59.2909953592239,3
1839,2015,nh,59.283126132248924,4
1840,2015,nh,59.285383358663296,5
1841,2015,nh,59.2979430730688,6
1842,2015,nh,59.32098131006718,7
1843,2015,nh,59.354674104260226,8
1844,2015,nh,59.39919749024972,9
1845,2015,nh,59.45472750263743,10
1846,2015,nh,59.52144017602515,11
1847,2015,nh,59.59951154501465,12
1848,2016,nh,59.68911764420767,1
1849,2016,nh,59.79043450820603,2
1850,2016,nh,59.903638171611505,3
1851,2016,nh,60.02890466902584,4
1852,2016,nh,60.16641003505083,5
1853,2016,nh,60.31633030428825,6
1854,2016,nh,60.47884151133988,7
1855,2016,nh,60.654119690807484,8
1856,2016,nh,60.842340877292855,9
1857,2016,nh,61.043681105397766,10
1858,2016,nh,61.25831640972397,11
1859,2016,nh,61.48642282487326,12
1860,2017,nh,61.728176385447426,1
1861,2017,nh,61.983753126048214,2
1862,2017,nh,62.25332908127744,3
1863,2017,nh,62.53708028573685,4
1864,2017,nh,62.835182774028205,5
1865,2017,nh,63.14781258075332,6
1866,2017,nh,63.47514574051394,7
1867,2017,nh,63.81735828791187,8
1868,2017,nh,64.17462625754887,9
1869,2017,nh,64.5471256840267,10
1870,2017,nh,64.93503260194717,11
1871,2017,nh,65.33852304591203,12
1872,2018,nh,65.75777305052307,1
1873,2018,nh,66.19295865038208,2
1874,2018,nh,66.64425588009078,3
1875,2018,nh,67.111840774251,4
1876,2018,nh,67.5958893674645,5
1877,2018,nh,68.09657769433305,6
1878,2018,nh,68.61408178945845,7
1879,2018,nh,69.14857768744243,8
1880,2018,nh,69.70024142288679,9
1881,2018,nh,70.26924903039335,10
1882,2018,nh,70.85577654456381,11
1883,2018,nh,71.46,12
1884,2019,nh,72.08181789376947,1
1885,2019,nh,72.72001857280286,2
1886,2019,nh,73.37311284649671,3
1887,2019,nh,74.03961152424743,4
1888,2019,nh,74.71802541545152,5
1889,2019,nh,75.40686532950545,6
1890,2019,nh,76.10464207580569,7
1891,2019,nh,76.80986646374866,8
1892,2019,nh,77.5210493027309,9
1893,2019,nh,78.23670140214884,10
1894,2019,nh,78.95533357139897,11
1895,2019,nh,79.6754566198777,12
1896,2020,nh,80.3955813569816,1
1897,2020,nh,81.11421859210704,2
1898,2020,nh,81.82987913465057,3
1899,2020,nh,82.54107379400855,4
1900,2020,nh,83.24631337957756,5
1901,2020,nh,83.94410870075404,6
1902,2020,nh,84.63297056693443,7
1903,2020,nh,85.31140978751522,8
1904,2020,nh,85.97793717189285,9
1905,2020,nh,86.63106352946382,10
1906,2020,nh,87.26929966962462,11
1907,2020,nh,87.89115640177167,12
1908,2021,nh,88.49514453530142,1
1909,2021,nh,89.07977487961045,2
1910,2021,nh,89.64355824409512,3
1911,2021,nh,90.18500543815188,4
1912,2021,nh,90.70262727117733,5
1913,2021,nh,91.19493455256782,6
1914,2021,nh,91.66043809171988,7
1915,2021,nh,92.09764869802994,8
1916,2021,nh,92.50507718089449,9
1917,2021,nh,92.88123434970998,10
1918,2021,nh,93.22463101387294,11
1919,2021,nh,93.53377798277978,12
1920,2012,oh,93.80718606582695,1
1921,2012,oh,94.043366072411,2
1922,2012,oh,94.24082881192832,3
1923,2012,oh,94.3980850937754,4
1924,2012,oh,94.51364572734872,5
1925,2012,oh,94.58602152204477,6
1926,2012,oh,94.61372328725997,7
1927,2012,oh,94.5952618323908,8
1928,2012,oh,94.52914796683376,9
1929,2012,oh,94.41389249998531,10
1930,2012,oh,94.24800624124191,11
1931,2012,oh,94.03,12
1932,2013,oh,93.75965975863612,1
1933,2013,oh,93.44187219144679,2
1934,2013,oh,93.08279914570859,3
1935,2013,oh,92.68860246869808,4
1936,2013,oh,92.26544400769184,5
1937,2013,oh,91.81948560996648,6
1938,2013,oh,91.35688912279852,7
1939,2013,oh,90.88381639346454,8
1940,2013,oh,90.40642926924113,9
1941,2013,oh,89.93088959740487,10
1942,2013,oh,89.4633592252323,11
1943,2013,oh,89.01,12
1944,2014,oh,88.57705597317018,1
1945,2014,oh,88.17110001294758,2
1946,2014,oh,87.7987871917226,3
1947,2014,oh,87.46677258188554,4
1948,2014,oh,87.18171125582681,5
1949,2014,oh,86.95025828593678,6
1950,2014,oh,86.77906874460584,7
1951,2014,oh,86.67479770422433,8
1952,2014,oh,86.64410023718261,9
1953,2014,oh,86.69363141587107,10
1954,2014,oh,86.83004631268007,11
1955,2014,oh,87.06,12
1956,2015,oh,87.38483046905348,1
1957,2015,oh,87.78460738639247,2
1958,2015,oh,88.23408333740107,3
1959,2015,oh,88.70801090746346,4
1960,2015,oh,89.18114268196382,5
1961,2015,oh,89.62823124628633,6
1962,2015,oh,90.02402918581515,7
1963,2015,oh,90.34328908593447,8
1964,2015,oh,90.56076353202845,9
1965,2015,oh,90.65120510948121,10
1966,2015,oh,90.58936640367702,11
1967,2015,oh,90.35,12
1968,2016,oh,89.9186105765417,1
1969,2016,oh,89.32371118222325,2
1970,2016,oh,88.60456695867316,3
1971,2016,oh,87.80044304751988,4
1972,2016,oh,86.95060459039195,5
1973,2016,oh,86.09431672891786,6
1974,2016,oh,85.27084460472612,7
1975,2016,oh,84.51945335944524,8
1976,2016,oh,83.87940813470367,9
1977,2016,oh,83.38997407212993,10
1978,2016,oh,83.09041631335253,11
1979,2016,oh,83.02,12
1980,2017,oh,83.20305361366856,1
1981,2017,oh,83.60415899582563,2
1982,2017,oh,84.17296132790638,3
1983,2017,oh,84.85910579134593,4
1984,2017,oh,85.61223756757948,5
1985,2017,oh,86.38200183804219,6
1986,2017,oh,87.11804378416923,7
1987,2017,oh,87.77000858739575,8
1988,2017,oh,88.28754142915695,9
1989,2017,oh,88.62028749088792,10
1990,2017,oh,88.7178919540239,11
1991,2017,oh,88.53,12
1992,2018,oh,88.02234047804329,1
1993,2018,oh,87.22497690854831,2
1994,2018,oh,86.18405647970144,3
1995,2018,oh,84.94572637968903,4
1996,2018,oh,83.55613379669755,5
1997,2018,oh,82.06142591891337,6
1998,2018,oh,80.5077499345229,7
1999,2018,oh,78.94125303171253,8
2000,2018,oh,77.40808239866865,9
2001,2018,oh,75.95438522357766,10
2002,2018,oh,74.62630869462598,11
2003,2018,oh,73.47,12
2004,2019,oh,72.52036225193602,1
2005,2019,oh,71.76732225887004,2
2006,2019,oh,71.18956275328799,3
2007,2019,oh,70.76576646767573,4
2008,2019,oh,70.4746161345192,5
2009,2019,oh,70.2947944863043,6
2010,2019,oh,70.20498425551693,7
2011,2019,oh,70.18386817464302,8
2012,2019,oh,70.21012897616848,9
2013,2019,oh,70.26244939257917,10
2014,2019,oh,70.31951215636103,11
2015,2019,oh,70.36,12
2016,2020,oh,70.3676341253237,1
2017,2020,oh,70.34628961152706,2
2018,2020,oh,70.30488000714668,3
2019,2020,oh,70.25231886071916,4
2020,2020,oh,70.19751972078119,5
2021,2020,oh,70.14939613586938,6
2022,2020,oh,70.1168616545204,7
2023,2020,oh,70.10882982527087,8
2024,2020,oh,70.13421419665744,9
2025,2020,oh,70.20192831721671,10
2026,2020,oh,70.32088573548535,11
2027,2020,oh,70.5,12
2028,2021,oh,70.74532231158392,1
2029,2021,oh,71.05145448020691,2
2030,2021,oh,71.41013596812539,3
2031,2021,oh,71.8131062375958,4
2032,2021,oh,72.25210475087458,5
2033,2021,oh,72.71887097021812,6
2034,2021,oh,73.2051443578829,7
2035,2021,oh,73.70266437612531,8
2036,2021,oh,74.2031704872018,9
2037,2021,oh,74.69840215336879,10
2038,2021,oh,75.18009883688272,11
2039,2021,oh,75.64,12
2040,2012,mo,76.07135396104894,1
2041,2012,mo,76.47344446264528,2
2042,2012,mo,76.84706410347667,3
2043,2012,mo,77.19300548223067,4
2044,2012,mo,77.51206119759499,5
2045,2012,mo,77.80502384825715,6
2046,2012,mo,78.07268603290483,7
2047,2012,mo,78.31584035022563,8
2048,2012,mo,78.5352793989072,9
2049,2012,mo,78.73179577763707,10
2050,2012,mo,78.90618208510296,11
2051,2012,mo,79.05923091999244,12
2052,2013,mo,79.19173488099315,1
2053,2013,mo,79.30448656679266,2
2054,2013,mo,79.39827857607865,3
2055,2013,mo,79.4739035075387,4
2056,2013,mo,79.53215395986044,5
2057,2013,mo,79.57382253173151,6
2058,2013,mo,79.59970182183949,7
2059,2013,mo,79.61058442887202,8
2060,2013,mo,79.60726295151672,9
2061,2013,mo,79.59052998846118,10
2062,2013,mo,79.5611781383931,11
2063,2013,mo,79.52,12
2064,2014,mo,79.46867247881431,1
2065,2014,mo,79.41240970774759,2
2066,2014,mo,79.357310126556,3
2067,2014,mo,79.30947217499588,4
2068,2014,mo,79.27499429282348,5
2069,2014,mo,79.2599749197951,6
2070,2014,mo,79.27051249566699,7
2071,2014,mo,79.31270546019542,8
2072,2014,mo,79.39265225313666,9
2073,2014,mo,79.51645131424698,10
2074,2014,mo,79.69020108328267,11
2075,2014,mo,79.92,12
2076,2015,mo,80.20678489964651,1
2077,2015,mo,80.53084619943492,2
2078,2015,mo,80.86731271206921,3
2079,2015,mo,81.19131325025334,4
2080,2015,mo,81.47797662669134,5
2081,2015,mo,81.70243165408718,6
2082,2015,mo,81.83980714514482,7
2083,2015,mo,81.8652319125683,8
2084,2015,mo,81.75383476906157,9
2085,2015,mo,81.48074452732861,10
2086,2015,mo,81.02109000007341,11
2087,2015,mo,80.35,12
2088,2016,mo,79.45462195037737,1
2089,2016,mo,78.37017771673497,2
2090,2016,mo,77.1439077751672,3
2091,2016,mo,75.8230526017685,4
2092,2016,mo,74.45485267263334,5
2093,2016,mo,73.08654846385618,6
2094,2016,mo,71.76538045153144,7
2095,2016,mo,70.5385891117536,8
2096,2016,mo,69.45341492061709,9
2097,2016,mo,68.55709835421635,10
2098,2016,mo,67.89687988864583,11
2099,2016,mo,67.52,12
2100,2017,mo,67.45807799328836,1
2101,2017,mo,67.68024848918074,2
2102,2017,mo,68.14002493726203,3
2103,2017,mo,68.79092078711706,4
2104,2017,mo,69.58644948833079,5
2105,2017,mo,70.48012449048807,6
2106,2017,mo,71.42545924317378,7
2107,2017,mo,72.37596719597282,8
2108,2017,mo,73.28516179847009,9
2109,2017,mo,74.10655650025043,10
2110,2017,mo,74.79366475089877,11
2111,2017,mo,75.3,12
2112,2018,mo,75.59088436350618,1
2113,2018,mo,75.67887462283836,2
2114,2018,mo,75.58833622578477,3
2115,2018,mo,75.3436346201336,4
2116,2018,mo,74.96913525367312,5
2117,2018,mo,74.48920357419154,6
2118,2018,mo,73.92820502947708,7
2119,2018,mo,73.31050506731803,8
2120,2018,mo,72.66046913550255,9
2121,2018,mo,72.00246268181891,10
2122,2018,mo,71.36085115405531,11
2123,2018,mo,70.76,12
2124,2019,mo,70.22034635824242,1
2125,2019,mo,69.74661413057692,2
2126,2019,mo,69.33959890959896,3
2127,2019,mo,69.00009628790411,4
2128,2019,mo,68.72890185808787,5
2129,2019,mo,68.52681121274578,6
2130,2019,mo,68.39461994447339,7
2131,2019,mo,68.3331236458662,8
2132,2019,mo,68.34311790951975,9
2133,2019,mo,68.42539832802953,10
2134,2019,mo,68.5807604939911,11
2135,2019,mo,68.81,12
2136,2020,mo,69.10995821278334,1
2137,2020,mo,69.46165959559475,2
2138,2020,mo,69.84217438581945,3
2139,2020,mo,70.22857282084263,4
2140,2020,mo,70.5979251380495,5
2141,2020,mo,70.92730157482532,6
2142,2020,mo,71.19377236855529,7
2143,2020,mo,71.37440775662463,8
2144,2020,mo,71.44627797641857,9
2145,2020,mo,71.38645326532227,10
2146,2020,mo,71.17200386072102,11
2147,2020,mo,70.78,12
2148,2021,mo,70.2019677813649,1
2149,2021,mo,69.48725674630332,2
2150,2021,mo,68.6996722971233,3
2151,2021,mo,67.90301983613284,4
2152,2021,mo,67.16110476564002,5
2153,2021,mo,66.53773248795291,6
2154,2021,mo,66.0967084053795,7
2155,2021,mo,65.90183792022788,8
2156,2021,mo,66.01692643480607,9
2157,2021,mo,66.5057793514221,10
2158,2021,mo,67.43220207238407,11
2159,2021,mo,68.86,12
2160,2012,wa,70.82561394879401,1
2161,2012,wa,73.25602638215489,2
2162,2012,wa,76.0508551756874,3
2163,2012,wa,79.10971820499638,4
2164,2012,wa,82.33223334568665,5
2165,2012,wa,85.61801847336304,6
2166,2012,wa,88.86669146363037,7
2167,2012,wa,91.97787019209348,8
2168,2012,wa,94.85117253435718,9
2169,2012,wa,97.38621636602625,10
2170,2012,wa,99.4826195627056,11
2171,2012,wa,101.04,12
2172,2013,wa,101.98728359938484,1
2173,2013,wa,102.37062846581779,2
2174,2013,wa,102.26550075012706,3
2175,2013,wa,101.74736660314085,4
2176,2013,wa,100.89169217568738,5
2177,2013,wa,99.77394361859487,6
2178,2013,wa,98.46958708269155,7
2179,2013,wa,97.0540887188056,8
2180,2013,wa,95.60291467776528,9
2181,2013,wa,94.19153111039874,10
2182,2013,wa,92.89540416753422,11
2183,2013,wa,91.79,12
2184,2014,wa,90.93386276477767,1
2185,2014,wa,90.3178486434628,2
2186,2014,wa,89.91589182380437,3
2187,2014,wa,89.70192649355131,4
2188,2014,wa,89.64988684045268,5
2189,2014,wa,89.73370705225743,6
2190,2014,wa,89.92732131671453,7
2191,2014,wa,90.20466382157299,8
2192,2014,wa,90.53966875458181,9
2193,2014,wa,90.90627030348989,10
2194,2014,wa,91.2784026560463,11
2195,2014,wa,91.63,12
2196,2015,wa,91.93844011002295,1
2197,2015,wa,92.19487510847914,2
2198,2015,wa,92.39390070465554,3
2199,2015,wa,92.53011260783904,4
2200,2015,wa,92.59810652731669,5
2201,2015,wa,92.59247817237541,6
2202,2015,wa,92.50782325230215,7
2203,2015,wa,92.3387374763839,8
2204,2015,wa,92.0798165539076,9
2205,2015,wa,91.7256561941602,10
2206,2015,wa,91.27085210642866,11
2207,2015,wa,90.71,12
2208,2016,wa,90.04318119327863,1
2209,2016,wa,89.29241944113913,2
2210,2016,wa,88.48522410757357,3
2211,2016,wa,87.64910455657395,4
2212,2016,wa,86.81157015213239,5
2213,2016,wa,86.00013025824094,6
2214,2016,wa,85.24229423889166,7
2215,2016,wa,84.56557145807662,8
2216,2016,wa,83.99747127978789,9
2217,2016,wa,83.56550306801746,10
2218,2016,wa,83.29717618675748,11
2219,2016,wa,83.22,12
2220,2017,wa,83.35183280204765,1
2221,2017,wa,83.67192860844578,2
2222,2017,wa,84.14989036505027,3
2223,2017,wa,84.755321017717,4
2224,2017,wa,85.45782351230184,5
2225,2017,wa,86.22700079466078,6
2226,2017,wa,87.03245581064965,7
2227,2017,wa,87.84379150612442,8
2228,2017,wa,88.63061082694092,9
2229,2017,wa,89.36251671895508,10
2230,2017,wa,90.00911212802279,11
2231,2017,wa,90.54,12
2232,2018,wa,90.93174454297507,1
2233,2018,wa,91.18875501396653,2
2234,2018,wa,91.32240193222538,3
2235,2018,wa,91.34405581700251,4
2236,2018,wa,91.26508718754903,5
2237,2018,wa,91.0968665631159,6
2238,2018,wa,90.85076446295409,7
2239,2018,wa,90.53815140631464,8
2240,2018,wa,90.17039791244851,9
2241,2018,wa,89.75887450060668,10
2242,2018,wa,89.31495169004017,11
2243,2018,wa,88.85,12
2244,2019,wa,88.37445870197791,1
2245,2019,wa,87.8950420764288,2
2246,2019,wa,87.41753315604836,3
2247,2019,wa,86.94771497353224,4
2248,2019,wa,86.4913705615761,5
2249,2019,wa,86.05428295287567,6
2250,2019,wa,85.64223518012658,7
2251,2019,wa,85.26101027602452,8
2252,2019,wa,84.91639127326516,9
2253,2019,wa,84.61416120454415,10
2254,2019,wa,84.3601031025572,11
2255,2019,wa,84.16,12
2256,2020,wa,84.01830259355772,1
2257,2020,wa,83.93413223587383,2
2258,2020,wa,83.9052779435813,3
2259,2020,wa,83.92952873331306,4
2260,2020,wa,84.00467362170211,5
2261,2020,wa,84.12850162538147,6
2262,2020,wa,84.29880176098406,7
2263,2020,wa,84.5133630451429,8
2264,2020,wa,84.76997449449092,9
2265,2020,wa,85.06642512566111,10
2266,2020,wa,85.40050395528648,11
2267,2020,wa,85.77,12
2268,2021,wa,86.1711503682356,1
2269,2021,wa,86.5939845356314,2
2270,2021,wa,87.0269800696265,3
2271,2021,wa,87.45861453766,4
2272,2021,wa,87.8773655071709,5
2273,2021,wa,88.27171054559842,6
2274,2021,wa,88.63012722038154,7
2275,2021,wa,88.94109309895943,8
2276,2021,wa,89.19308574877111,9
2277,2021,wa,89.37458273725571,10
2278,2021,wa,89.47406163185231,11
2279,2021,wa,89.48,12
2280,2012,tn,89.38404707945776,1
2281,2012,tn,89.19053878926424,2
2282,2012,tn,88.90698271877793,3
2283,2012,tn,88.54088645735735,4
2284,2012,tn,88.09975759436108,5
2285,2012,tn,87.59110371914753,6
2286,2012,tn,87.02243242107532,7
2287,2012,tn,86.40125128950292,8
2288,2012,tn,85.73506791378888,9
2289,2012,tn,85.0313898832917,10
2290,2012,tn,84.2977247873699,11
2291,2012,tn,83.54158021538201,12
2292,2013,tn,82.77046375668657,1
2293,2013,tn,81.99188300064205,2
2294,2013,tn,81.21334553660702,3
2295,2013,tn,80.44235895394002,4
2296,2013,tn,79.68643084199948,5
2297,2013,tn,78.95306879014399,6
2298,2013,tn,78.24978038773206,7
2299,2013,tn,77.58407322412222,8
2300,2013,tn,76.96345488867293,9
2301,2013,tn,76.39543297074279,10
2302,2013,tn,75.88751505969029,11
2303,2013,tn,75.44720874487395,12
2304,2014,tn,75.08202161565228,1
2305,2014,tn,74.79946126138385,2
2306,2014,tn,74.60703527142711,3
2307,2014,tn,74.51225123514061,4
2308,2014,tn,74.52261674188289,5
2309,2014,tn,74.64563938101244,6
2310,2014,tn,74.88882674188783,7
2311,2014,tn,75.25968641386751,8
2312,2014,tn,75.76572598631006,9
2313,2014,tn,76.41445304857398,10
2314,2014,tn,77.21337519001777,11
2315,2014,tn,78.17,12
2316,2015,tn,79.28312958848547,1
2317,2015,tn,80.51674414786429,2
2318,2015,tn,81.8261183911329,3
2319,2015,tn,83.16652703128769,4
2320,2015,tn,84.4932447813251,5
